transaction_id;transaction_date;transaction_time;transaction_qty;store_location;product_id;unit_price;product_category;product_type
313;01.01.2023;14:39:06;1;Lower Manhattan;87;3;Coffee;Barista Espresso
314;01.01.2023;14:39:48;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
315;01.01.2023;14:42:39;2;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
316;01.01.2023;14:43:13;2;Astoria;50;2,5;Tea;Brewed Black tea
317;01.01.2023;14:45:31;1;Astoria;47;3;Tea;Brewed Green tea
318;01.01.2023;14:46:09;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
319;01.01.2023;14:47:29;1;Hell's Kitchen;24;3;Coffee;Drip coffee
320;01.01.2023;14:47:29;1;Hell's Kitchen;75;3,5;Bakery;Pastry
321;01.01.2023;14:49:49;2;Hell's Kitchen;51;3;Tea;Brewed Black tea
322;01.01.2023;14:51:19;2;Lower Manhattan;43;3;Tea;Brewed herbal tea
323;01.01.2023;14:55:34;2;Astoria;34;2,45;Coffee;Premium brewed coffee
324;01.01.2023;14:58:07;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
325;01.01.2023;14:58:35;1;Astoria;43;3;Tea;Brewed herbal tea
326;01.01.2023;15:02:04;2;Astoria;39;4,25;Coffee;Barista Espresso
327;01.01.2023;15:02:28;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
328;01.01.2023;15:06:27;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
329;01.01.2023;15:08:28;2;Astoria;43;3;Tea;Brewed herbal tea
330;01.01.2023;15:09:37;1;Astoria;22;2;Coffee;Drip coffee
331;01.01.2023;15:09:54;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
332;01.01.2023;15:10:10;1;Lower Manhattan;40;3,75;Coffee;Barista Espresso
333;01.01.2023;15:10:10;1;Lower Manhattan;75;3,5;Bakery;Pastry
334;01.01.2023;15:12:22;1;Astoria;24;3;Coffee;Drip coffee
335;01.01.2023;15:12:54;2;Astoria;52;2,5;Tea;Brewed Chai tea
336;01.01.2023;15:14:19;2;Astoria;26;3;Coffee;Organic brewed coffee
337;01.01.2023;15:16:37;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
338;01.01.2023;15:18:56;1;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
339;01.01.2023;15:19:34;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
340;01.01.2023;15:21:05;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
341;01.01.2023;15:22:11;2;Astoria;39;4,25;Coffee;Barista Espresso
342;01.01.2023;15:24:01;1;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
343;01.01.2023;15:25:09;2;Lower Manhattan;50;2,5;Tea;Brewed Black tea
344;01.01.2023;15:27:11;2;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
345;01.01.2023;15:28:29;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
346;01.01.2023;15:28:54;1;Lower Manhattan;43;3;Tea;Brewed herbal tea
347;01.01.2023;15:29:24;1;Astoria;57;3,1;Tea;Brewed Chai tea
348;01.01.2023;15:29:24;1;Astoria;70;3,25;Bakery;Scone
349;01.01.2023;15:30:16;1;Astoria;43;3;Tea;Brewed herbal tea
350;01.01.2023;15:30:27;2;Astoria;31;2,2;Coffee;Gourmet brewed coffee
351;01.01.2023;15:30:58;1;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
352;01.01.2023;15:30:58;2;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
353;01.01.2023;15:33:36;2;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
354;01.01.2023;15:33:36;1;Lower Manhattan;74;3,5;Bakery;Biscotti
355;01.01.2023;15:34:10;2;Astoria;41;4,25;Coffee;Barista Espresso
356;01.01.2023;15:34:10;1;Astoria;76;3,5;Bakery;Biscotti
357;01.01.2023;15:36:59;2;Lower Manhattan;37;3;Coffee;Barista Espresso
358;01.01.2023;15:39:44;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
359;01.01.2023;15:42:20;1;Astoria;36;3,75;Coffee;Premium brewed coffee
360;01.01.2023;15:45:16;2;Astoria;46;2,5;Tea;Brewed Green tea
361;01.01.2023;15:46:34;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
362;01.01.2023;15:51:15;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
363;01.01.2023;15:52:23;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
364;01.01.2023;15:52:23;1;Lower Manhattan;69;3,25;Bakery;Biscotti
365;01.01.2023;15:53:55;2;Lower Manhattan;33;3,5;Coffee;Gourmet brewed coffee
366;01.01.2023;15:55:45;1;Hell's Kitchen;24;3;Coffee;Drip coffee
367;01.01.2023;15:55:50;2;Astoria;31;2,2;Coffee;Gourmet brewed coffee
368;01.01.2023;15:58:55;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
369;01.01.2023;16:00:23;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
370;01.01.2023;16:02:07;1;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
371;01.01.2023;16:03:30;2;Astoria;34;2,45;Coffee;Premium brewed coffee
372;01.01.2023;16:03:54;1;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
373;01.01.2023;16:04:10;2;Astoria;42;2,5;Tea;Brewed herbal tea
374;01.01.2023;16:06:04;2;Astoria;23;2,5;Coffee;Drip coffee
375;01.01.2023;16:07:20;2;Astoria;23;2,5;Coffee;Drip coffee
376;01.01.2023;16:08:59;2;Astoria;42;2,5;Tea;Brewed herbal tea
377;01.01.2023;16:10:37;2;Astoria;42;2,5;Tea;Brewed herbal tea
378;01.01.2023;16:12:00;1;Hell's Kitchen;87;3;Coffee;Barista Espresso
379;01.01.2023;16:17:06;2;Astoria;34;2,45;Coffee;Premium brewed coffee
380;01.01.2023;16:17:52;2;Astoria;29;2,5;Coffee;Gourmet brewed coffee
381;01.01.2023;16:19:00;2;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
382;01.01.2023;16:19:17;1;Astoria;56;2,55;Tea;Brewed Chai tea
383;01.01.2023;16:19:26;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
384;01.01.2023;16:20:07;2;Astoria;36;3,75;Coffee;Premium brewed coffee
385;01.01.2023;16:22:07;1;Lower Manhattan;22;2;Coffee;Drip coffee
386;01.01.2023;16:22:38;1;Astoria;22;2;Coffee;Drip coffee
387;01.01.2023;16:25:28;1;Astoria;44;2,5;Tea;Brewed herbal tea
388;01.01.2023;16:27:42;1;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
389;01.01.2023;16:28:00;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
390;01.01.2023;16:28:57;1;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
391;01.01.2023;16:29:36;2;Astoria;27;3,5;Coffee;Organic brewed coffee
392;01.01.2023;16:30:12;1;Astoria;40;3,75;Coffee;Barista Espresso
393;01.01.2023;16:33:35;1;Astoria;35;3,1;Coffee;Premium brewed coffee
394;01.01.2023;16:35:11;1;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
395;01.01.2023;16:39:24;1;Astoria;36;3,75;Coffee;Premium brewed coffee
396;01.01.2023;16:39:27;1;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
397;01.01.2023;16:40:18;1;Astoria;33;3,5;Coffee;Gourmet brewed coffee
398;01.01.2023;16:40:19;1;Lower Manhattan;46;2,5;Tea;Brewed Green tea
399;01.01.2023;16:41:51;1;Lower Manhattan;23;2,5;Coffee;Drip coffee
400;01.01.2023;16:43:33;2;Hell's Kitchen;50;2,5;Tea;Brewed Black tea
401;01.01.2023;16:44:46;2;Astoria;54;2,5;Tea;Brewed Chai tea
402;01.01.2023;16:47:05;1;Lower Manhattan;44;2,5;Tea;Brewed herbal tea
403;01.01.2023;16:47:05;1;Lower Manhattan;72;3,25;Bakery;Scone
404;01.01.2023;16:48:31;2;Lower Manhattan;44;2,5;Tea;Brewed herbal tea
405;01.01.2023;16:49:19;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
406;01.01.2023;16:49:19;1;Lower Manhattan;71;3,75;Bakery;Pastry
407;01.01.2023;16:49:38;1;Astoria;52;2,5;Tea;Brewed Chai tea
408;01.01.2023;16:52:13;2;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea
409;01.01.2023;16:52:51;1;Lower Manhattan;50;2,5;Tea;Brewed Black tea
410;01.01.2023;16:56:48;1;Astoria;28;2;Coffee;Gourmet brewed coffee
411;01.01.2023;16:58:42;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
412;01.01.2023;16:58:42;1;Astoria;69;3,25;Bakery;Biscotti
413;01.01.2023;17:01:03;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
414;01.01.2023;17:01:31;2;Hell's Kitchen;50;2,5;Tea;Brewed Black tea
415;01.01.2023;17:03:21;1;Astoria;50;2,5;Tea;Brewed Black tea
416;01.01.2023;17:05:44;2;Astoria;36;3,75;Coffee;Premium brewed coffee
417;01.01.2023;17:09:18;2;Hell's Kitchen;47;3;Tea;Brewed Green tea
418;01.01.2023;17:10:34;1;Astoria;27;3,5;Coffee;Organic brewed coffee
419;01.01.2023;17:10:35;1;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
420;01.01.2023;17:11:58;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
421;01.01.2023;17:13:17;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
422;01.01.2023;17:16:17;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
423;01.01.2023;17:17:19;2;Hell's Kitchen;55;4;Tea;Brewed Chai tea
424;01.01.2023;17:17:22;1;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
425;01.01.2023;17:18:36;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
426;01.01.2023;17:19:08;2;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
427;01.01.2023;17:19:08;1;Lower Manhattan;75;3,5;Bakery;Pastry
428;01.01.2023;17:19:11;2;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
429;01.01.2023;17:19:28;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
430;01.01.2023;17:19:49;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
431;01.01.2023;17:19:49;1;Hell's Kitchen;78;4,5;Bakery;Scone
432;01.01.2023;17:20:02;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
433;01.01.2023;17:20:02;1;Hell's Kitchen;77;3;Bakery;Scone
434;01.01.2023;17:22:36;1;Astoria;36;3,75;Coffee;Premium brewed coffee
435;01.01.2023;17:23:03;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
436;01.01.2023;17:23:04;1;Astoria;41;4,25;Coffee;Barista Espresso
437;01.01.2023;17:25:45;2;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
438;01.01.2023;17:26:15;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
439;01.01.2023;17:26:15;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
440;01.01.2023;17:28:42;1;Lower Manhattan;37;3;Coffee;Barista Espresso
441;01.01.2023;17:28:42;1;Lower Manhattan;70;3,25;Bakery;Scone
442;01.01.2023;17:29:25;1;Astoria;46;2,5;Tea;Brewed Green tea
443;01.01.2023;17:29:25;1;Astoria;75;3,5;Bakery;Pastry
444;01.01.2023;17:34:47;2;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
445;01.01.2023;17:35:26;1;Astoria;47;3;Tea;Brewed Green tea
446;01.01.2023;17:35:26;1;Astoria;69;3,25;Bakery;Biscotti
447;01.01.2023;17:37:26;1;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea
448;01.01.2023;17:40:50;1;Astoria;55;4;Tea;Brewed Chai tea
449;01.01.2023;17:41:55;2;Astoria;55;4;Tea;Brewed Chai tea
450;01.01.2023;17:41:55;1;Astoria;71;3,75;Bakery;Pastry
451;01.01.2023;17:43:49;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
452;01.01.2023;17:44:28;2;Astoria;27;3,5;Coffee;Organic brewed coffee
453;01.01.2023;17:44:28;1;Astoria;74;3,5;Bakery;Biscotti
454;01.01.2023;17:44:48;1;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
455;01.01.2023;17:45:21;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
456;01.01.2023;17:46:21;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
457;01.01.2023;17:46:21;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
458;01.01.2023;17:49:04;2;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate
459;01.01.2023;17:50:19;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
460;01.01.2023;17:50:30;2;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
461;01.01.2023;17:51:06;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
462;01.01.2023;17:54:11;2;Astoria;56;2,55;Tea;Brewed Chai tea
463;01.01.2023;17:56:46;1;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
464;01.01.2023;17:58:01;1;Lower Manhattan;39;4,25;Coffee;Barista Espresso
465;01.01.2023;17:59:44;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
466;01.01.2023;17:59:44;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
467;01.01.2023;18:01:08;2;Hell's Kitchen;45;3;Tea;Brewed herbal tea
468;01.01.2023;18:02:00;1;Astoria;52;2,5;Tea;Brewed Chai tea
469;01.01.2023;18:02:21;2;Lower Manhattan;49;3;Tea;Brewed Black tea
470;01.01.2023;18:03:13;1;Astoria;28;2;Coffee;Gourmet brewed coffee
471;01.01.2023;18:03:13;1;Astoria;78;4,5;Bakery;Scone
472;01.01.2023;18:04:34;1;Astoria;28;2;Coffee;Gourmet brewed coffee
473;01.01.2023;18:06:52;2;Astoria;30;3;Coffee;Gourmet brewed coffee
474;01.01.2023;18:06:52;1;Astoria;79;3,75;Bakery;Scone
475;01.01.2023;18:07:13;1;Hell's Kitchen;23;2,5;Coffee;Drip coffee
476;01.01.2023;18:08:53;2;Astoria;34;2,45;Coffee;Premium brewed coffee
477;01.01.2023;18:12:37;2;Astoria;25;2,2;Coffee;Organic brewed coffee
478;01.01.2023;18:13:32;2;Lower Manhattan;23;2,5;Coffee;Drip coffee
479;01.01.2023;18:13:41;2;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
480;01.01.2023;18:14:28;2;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
481;01.01.2023;18:17:09;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
482;01.01.2023;18:18:10;1;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
483;01.01.2023;18:19:45;1;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
484;01.01.2023;18:19:45;1;Lower Manhattan;76;3,5;Bakery;Biscotti
485;01.01.2023;18:21:22;1;Astoria;46;2,5;Tea;Brewed Green tea
486;01.01.2023;18:22:12;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
487;01.01.2023;18:22:48;2;Lower Manhattan;37;3;Coffee;Barista Espresso
488;01.01.2023;18:22:53;1;Astoria;32;3;Coffee;Gourmet brewed coffee
489;01.01.2023;18:22:53;1;Astoria;79;3,75;Bakery;Scone
490;01.01.2023;18:23:34;2;Lower Manhattan;53;3;Tea;Brewed Chai tea
491;01.01.2023;18:25:51;1;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
492;01.01.2023;18:25:57;1;Hell's Kitchen;43;3;Tea;Brewed herbal tea
493;01.01.2023;18:27:08;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
494;01.01.2023;18:29:34;2;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
495;01.01.2023;18:30:05;2;Astoria;55;4;Tea;Brewed Chai tea
496;01.01.2023;18:34:56;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
497;01.01.2023;18:39:29;1;Astoria;22;2;Coffee;Drip coffee
498;01.01.2023;18:40:29;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
499;01.01.2023;18:41:13;1;Astoria;24;3;Coffee;Drip coffee
500;01.01.2023;18:41:28;2;Hell's Kitchen;49;3;Tea;Brewed Black tea
501;01.01.2023;18:42:04;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
502;01.01.2023;18:42:16;1;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
503;01.01.2023;18:43:19;1;Astoria;57;3,1;Tea;Brewed Chai tea
504;01.01.2023;18:43:42;1;Astoria;25;2,2;Coffee;Organic brewed coffee
505;01.01.2023;18:45:11;2;Astoria;38;3,75;Coffee;Barista Espresso
506;01.01.2023;18:49:48;1;Astoria;27;3,5;Coffee;Organic brewed coffee
507;01.01.2023;18:51:23;2;Astoria;24;3;Coffee;Drip coffee
508;01.01.2023;18:51:41;1;Astoria;28;2;Coffee;Gourmet brewed coffee
509;01.01.2023;18:52:18;2;Hell's Kitchen;22;2;Coffee;Drip coffee
510;01.01.2023;18:52:57;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
511;01.01.2023;18:55:19;2;Astoria;56;2,55;Tea;Brewed Chai tea
512;01.01.2023;18:56:24;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
513;01.01.2023;18:56:35;2;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
514;01.01.2023;18:56:35;1;Hell's Kitchen;73;3,75;Bakery;Pastry
515;01.01.2023;19:00:27;1;Astoria;43;3;Tea;Brewed herbal tea
516;01.01.2023;19:02:52;2;Hell's Kitchen;37;3;Coffee;Barista Espresso
517;01.01.2023;19:06:58;1;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
518;01.01.2023;19:07:26;2;Hell's Kitchen;24;3;Coffee;Drip coffee
519;01.01.2023;19:07:40;1;Astoria;55;4;Tea;Brewed Chai tea
520;01.01.2023;19:08:11;2;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
521;01.01.2023;19:08:56;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
522;01.01.2023;19:09:54;1;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
523;01.01.2023;19:10:16;2;Astoria;27;3,5;Coffee;Organic brewed coffee
524;01.01.2023;19:10:53;2;Hell's Kitchen;55;4;Tea;Brewed Chai tea
525;01.01.2023;19:12:49;2;Astoria;40;3,75;Coffee;Barista Espresso
526;01.01.2023;19:14:09;2;Astoria;32;3;Coffee;Gourmet brewed coffee
527;01.01.2023;19:15:15;1;Astoria;55;4;Tea;Brewed Chai tea
528;01.01.2023;19:21:35;1;Hell's Kitchen;49;3;Tea;Brewed Black tea
529;01.01.2023;19:22:39;1;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
530;01.01.2023;19:24:18;1;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
531;01.01.2023;19:24:18;1;Hell's Kitchen;77;3;Bakery;Scone
532;01.01.2023;19:29:01;2;Astoria;44;2,5;Tea;Brewed herbal tea
533;01.01.2023;19:29:07;1;Astoria;38;3,75;Coffee;Barista Espresso
534;01.01.2023;19:30:55;2;Astoria;51;3;Tea;Brewed Black tea
535;01.01.2023;19:34:03;1;Hell's Kitchen;43;3;Tea;Brewed herbal tea
536;01.01.2023;19:34:39;2;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
537;01.01.2023;19:34:48;1;Astoria;40;3,75;Coffee;Barista Espresso
538;01.01.2023;19:35:55;2;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
539;01.01.2023;19:37:51;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
540;01.01.2023;19:38:46;2;Astoria;55;4;Tea;Brewed Chai tea
541;01.01.2023;19:39:00;2;Astoria;47;3;Tea;Brewed Green tea
542;01.01.2023;19:39:32;1;Astoria;37;3;Coffee;Barista Espresso
543;01.01.2023;19:43:29;1;Astoria;54;2,5;Tea;Brewed Chai tea
544;01.01.2023;19:44:41;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
545;01.01.2023;19:45:28;1;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
546;01.01.2023;19:49:37;1;Astoria;36;3,75;Coffee;Premium brewed coffee
547;01.01.2023;19:52:47;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
548;01.01.2023;19:57:56;1;Astoria;35;3,1;Coffee;Premium brewed coffee
549;01.01.2023;19:58:29;1;Astoria;55;4;Tea;Brewed Chai tea
550;01.01.2023;19:58:52;1;Astoria;39;4,25;Coffee;Barista Espresso
551;02.01.2023;07:01:59;1;Lower Manhattan;87;3;Coffee;Barista Espresso
552;02.01.2023;07:12:05;1;Lower Manhattan;51;3;Tea;Brewed Black tea
553;02.01.2023;07:16:35;2;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
554;02.01.2023;07:16:46;1;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
555;02.01.2023;07:16:46;1;Lower Manhattan;70;3,25;Bakery;Scone
556;02.01.2023;07:22:08;2;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
557;02.01.2023;07:22:45;1;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
558;02.01.2023;07:25:59;1;Lower Manhattan;24;3;Coffee;Drip coffee
559;02.01.2023;07:35:10;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
560;02.01.2023;07:48:26;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
561;02.01.2023;07:48:26;1;Lower Manhattan;75;3,5;Bakery;Pastry
562;02.01.2023;07:53:48;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
563;02.01.2023;07:59:47;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
564;02.01.2023;07:59:47;1;Lower Manhattan;75;3,5;Bakery;Pastry
565;02.01.2023;08:03:47;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
566;02.01.2023;08:04:06;2;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
567;02.01.2023;08:04:55;1;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
568;02.01.2023;08:04:59;1;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
569;02.01.2023;08:09:46;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
570;02.01.2023;08:09:51;1;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
571;02.01.2023;08:11:11;2;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
572;02.01.2023;08:11:11;1;Hell's Kitchen;74;3,5;Bakery;Biscotti
573;02.01.2023;08:13:24;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
574;02.01.2023;08:14:13;1;Lower Manhattan;55;4;Tea;Brewed Chai tea
575;02.01.2023;08:15:07;1;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
576;02.01.2023;08:15:10;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
577;02.01.2023;08:17:28;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
578;02.01.2023;08:20:38;2;Lower Manhattan;44;2,5;Tea;Brewed herbal tea
579;02.01.2023;08:21:32;2;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
580;02.01.2023;08:23:15;1;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
581;02.01.2023;08:25:22;1;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
582;02.01.2023;08:26:13;2;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
583;02.01.2023;08:26:21;2;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
584;02.01.2023;08:30:10;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
585;02.01.2023;08:31:35;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
586;02.01.2023;08:34:25;2;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
587;02.01.2023;08:34:30;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
588;02.01.2023;08:43:50;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
589;02.01.2023;08:51:31;2;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee
590;02.01.2023;08:55:40;1;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
591;02.01.2023;09:00:14;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
592;02.01.2023;09:01:24;1;Hell's Kitchen;53;3;Tea;Brewed Chai tea
593;02.01.2023;09:06:29;1;Lower Manhattan;33;3,5;Coffee;Gourmet brewed coffee
594;02.01.2023;09:07:31;2;Lower Manhattan;37;3;Coffee;Barista Espresso
595;02.01.2023;09:11:10;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
596;02.01.2023;09:11:10;1;Hell's Kitchen;79;3,75;Bakery;Scone
597;02.01.2023;09:11:45;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
598;02.01.2023;09:11:57;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
599;02.01.2023;09:11:57;1;Hell's Kitchen;72;3,25;Bakery;Scone
600;02.01.2023;09:12:47;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
601;02.01.2023;09:12:47;1;Lower Manhattan;75;3,5;Bakery;Pastry
602;02.01.2023;09:17:08;1;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
603;02.01.2023;09:21:01;1;Hell's Kitchen;55;4;Tea;Brewed Chai tea
604;02.01.2023;09:22:26;1;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
605;02.01.2023;09:25:27;1;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
606;02.01.2023;09:26:16;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
607;02.01.2023;09:29:47;2;Hell's Kitchen;22;2;Coffee;Drip coffee
608;02.01.2023;09:29:47;1;Hell's Kitchen;70;3,25;Bakery;Scone
609;02.01.2023;09:31:37;2;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
610;02.01.2023;09:33:57;2;Hell's Kitchen;23;2,5;Coffee;Drip coffee
611;02.01.2023;09:36:26;1;Hell's Kitchen;87;3;Coffee;Barista Espresso
612;02.01.2023;09:38:46;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
613;02.01.2023;09:40:52;1;Lower Manhattan;48;2,5;Tea;Brewed Black tea
614;02.01.2023;09:45:34;1;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee
615;02.01.2023;09:46:33;2;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
616;02.01.2023;09:48:46;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
617;02.01.2023;09:50:09;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
618;02.01.2023;09:50:57;1;Lower Manhattan;23;2,5;Coffee;Drip coffee
619;02.01.2023;09:52:17;1;Lower Manhattan;26;3;Coffee;Organic brewed coffee
620;02.01.2023;09:54:48;1;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
621;02.01.2023;09:56:28;2;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
622;02.01.2023;09:56:45;1;Lower Manhattan;51;3;Tea;Brewed Black tea
623;02.01.2023;09:58:47;2;Lower Manhattan;37;3;Coffee;Barista Espresso
624;02.01.2023;10:01:57;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
625;02.01.2023;10:03:39;1;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
626;02.01.2023;10:03:39;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
